year,r_mas,flux,err
2021.5972602739726,1.3288590604026846,0.14004637833558928,0.03759853551375951
2022.1479452054793,1.3288590604026846,0.1004337416164201,0.03139399646257183
2022.441095890411,1.3288590604026846,0.06819746844299274,0.026344819423758468
2023.495890410959,1.3288590604026846,0.06587511823689925,0.025981069021421128
2023.868493150685,1.3288590604026846,0.054924572433369165,0.024265881780756005
2024.3551912568305,1.3288590604026846,0.08947983531942706,0.0296782828668178
2024.6284153005465,1.3288590604026846,0.1121568391408152,0.03323018870866366
2024.9726775956285,1.3288590604026846,0.10811154464157118,0.03259657303011005
2025.0684931506848,1.3288590604026846,0.09949701612281162,0.031247276870373507
2025.1397260273973,1.3288590604026846,0.11312449242952402,0.033381752530591696
2025.2027397260274,1.3288590604026846,0.12379174381045313,0.03505256728172848
2025.4136986301369,1.3288590604026846,0.10065699736633862,0.03142896507697112
2025.8164383561643,1.3288590604026846,0.07521892207386587,0.027444591790786343
2025.8931506849315,1.3288590604026846,0.07475945900711779,0.027372625954216887
2010.5260273972603,1.436241610738255,0.035874039504896066,0.021281991151646494
2010.8657534246574,1.436241610738255,0.032462232191113626,0.02074759875904802
2011.1561643835616,1.436241610738255,0.029720147910067534,0.020318105283922562
2012.0983606557377,1.436241610738255,0.023715637485179082,0.019377617033200904
2013.158904109589,1.436241610738255,0.015840595401276383,0.0181441468533258
2014.0657534246575,1.436241610738255,0.019556773581857863,0.018726212945165417
2015.0465753424658,1.436241610738255,0.0211599259304041,0.018977315173529456
2015.6794520547944,1.436241610738255,0.027566469553493882,0.019980774003457897
2016.0573770491803,1.436241610738255,0.021387281803925746,0.019012925991506117
2016.4562841530055,1.436241610738255,0.0239023297799075,0.019406858702757268
2016.879781420765,1.436241610738255,0.022965407319576907,0.019260108259602775
2017.4575342465753,1.436241610738255,0.02447442967359953,0.01949646687897531
2017.7972602739726,1.436241610738255,0.05285814229523234,0.023942216214651018
2017.8575342465754,1.436241610738255,0.0403692622736464,0.021986079228646493
2018.304109589041,1.436241610738255,0.03757487930815099,0.021548394195047105
2018.4109589041095,1.436241610738255,0.0424646746580366,0.022314284292587614
2018.9561643835616,1.436241610738255,0.03794472653606788,0.021606323476171516
2019.5890410958905,1.436241610738255,0.04825595051746001,0.023221373550006447
2019.958904109589,1.436241610738255,0.06904289785103856,0.0264772392829673
2020.1256830601094,1.436241610738255,0.05082299368834986,0.023623450284074574
